id,article_title,article_url,comment,topic,score
19204995,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,الله ارحم برحمته الواسعة احضو ووليداتكم او خليوهم دائما صغار قدام عينيكم مهما كبروا الوقت خيابتك او الله اعبعد الشر على جميع وليدات المسلمين,حوادث,40
19204998,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,حسبي الله ونعم الوكيل صراحة يستهل اكثر اعدام,حوادث,24
19204999,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,حكم مخفف ولايشفي غليل ألاسرة المكلومة ..عقوبة القتل العمد لاتقل عن 30سنة إن لم نقل المؤبد او الإعدام ..الله يصبر الوالدين ويعوضهم خيرا…حال الدنيا يأتي بأخبار غير متوقعة,حوادث,44
19205010,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,كون كانت فامريكا  كون حكمو عليها  بالإعدام  .,حوادث,34
19205015,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,ما هذا الحكم المخفف!!! هل هذا هو القضاء المغربي!!!؟؟؟هذه عقوبتها الإعدام الحكم واضح للأعمى و البصير,حوادث,33
19205036,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,البلد الوحيد الذي لا ترى فيه حقوق الإنسان إلا في حالتين: إن صرت مجرما سيدافعون عن حقوقك كسجين او ان تصير شاذ جنسي لكي يقولون لك حقوق المثلية,حوادث,20
19205037,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,لنتصور ان العطس هو ما حدث: رجل يقتل فتاة ويسرق : كان سيحكم بالسجن المؤبد وفي أحسن الأحوال ب 30 سنة,حوادث,21
19205060,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,هذا حكم مخفف للأسف… الاعدام لكل قانل متعمد.,حوادث,17
19205065,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,هذه القضية غامضة جدا و احداثها هيتشكوكية و قيل عنها الكثير اين الحقيقة الله اعلم.,حوادث,8
19205080,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,"البنت قانونيا قاصر و القانون ينظر إلى الأوراق و ليس العاطفة أو اراء الآخرين,و الشيئ الثاني نسمع فقط الأخبار و لا نعرف محتوى الملف.سبب وجودهم مع بعض في شقة و لا علاقة قانونية أو شرعية مع بعضهم.",حوادث,5
19205087,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,"الله يرحم انور
تابعت الموضوع منذ بدايته و اظن ان أشياء كثيرة بقيت مبهمة و يجب إعادة النظر فيها لتوضيح الحقيقة الكاملة و الوصول الى القاتل الحقيقي
هذه امانة في عنق القضاء",حوادث,7
19205104,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,"الى تعليق رقم  1
فهي قتلته بالسكين وليس بصراع معه جسمانيا. فيمكن بحركة واحد غادرة ان تقتله دون حاجة ان تكون اقوى منه جسديا",حوادث,8
19205133,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,الحقيقة لايعلمها إلا الله وحده لاشريك له أين هو القصاص ياحضرة القاضي هذه روح أرهقت فى عز شبابها القتل العمد مع سبق…….وتحكم ب١٥ سنة هذه علامة استفهام كبيرة والفاهم يفهم وعند ربكم تختصمون.,حوادث,3
19205137,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,متابعة المتستر ب 10سنوات مبالغة، لأن رابط القرابة يلتمس العفو أمام القانون أو الحق المدني.,حوادث,2
19205147,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,حكم غير عادل قامت ب سلب حياة شاب ودمرت أسرة بأكملها هل 15 سنة ستشفي غليل الأسرة المكلومة او تعيد الشاب أنور إلى الحياة أظن لا الأحكام في المغرب غير منطقية هاته الشابة تستحق الإعدام او على الأقل المؤبد نظرا لبشاعة الجريمة فقد قامت ب ذبح الشاب أنور بعد 15 سنة سوف تعيش حياتها بشكل عادي لكن الشاب انور لن يعود أتمنى ان تتحقق العدالة الإلاهية في الدنيا قبل الآخرة,حوادث,3
19205160,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,أصبح القضاء في المغرب مسيس من طرف الفيمينيزم النسوية بسطت سيطرتها على كل شيء في المغرب تخيل معي قاصر تحرش ب شابة حكم عليه ب 3 سنوات وشابة قامت ب ذبح شاب ب طريقة بشعة سلبت حقه في الحياة حكم عليها ب 15 سنة هل هذا يعقل ؟  جميع الامتيازات أصبحت للأنثى في هذا الزمان الرجل أصبح مظلوما و مضطهدا حتى القضاء اصبح ضده ولا ينصفه,حوادث,2
19205164,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,كنت تعطيوها البراءة أحسن ولا تحبسوا الوالدين ديالو لما رباوهش مزيان و خلاوه ساكن بوحدو.. بصراحة نهار القضاء يتقاد عاد غادي نزيدوا لقدام..,حوادث,4
19205183,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,"قتل والحكم ب 15 سنة سجنا.
أي قضاء هذا اللذي يسامح في قضية قتل مواطن. القتل يساوي إعدام هذا ما فرضه الله على المسلمين",حوادث,0
19205198,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,"الذكور القاصرين الذين اعترضوا فتاة طنجة تم الحكم عليهم بأقصى العقوبات على الرغم من أنهم قاصرين وقال مؤيدي هذا الحكم أن القاصرين جائز معاقبتهم إسوة بالبالغين لكن هنا نرى تبريرا لظروف التخفيف لصالح الفتاة بحجة أنها قاصر ولو كانوا مكان القاضي لحكموا عليها بالبراءة، ممكن نعرف ما الذي يحدث في هذا البلد؟ لأنني أرى أنه ثمة هناك ازدواجية المعايير  في التعامل مع الذكور والإناث.
كيف لإنسان ارتكب جريمة قتل عن سبق الإصرار والترصد يحصل على 15 سنة سجنا؟",حوادث,1
19205215,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,حسب رأي المتواضع ،الكثير من الاخوان المعلقين يرون أن هدا الحكم كان مخففا ،و أضن أن هاته التعاليق طالتها العاطفة ليس الا ،لكون المتهمة ربما استفادت من ظروف التخفيف لكونها كانت تحت تأثير المخدرات أو الكحول ،و من له اطلاع على قانون المسطرة الجنائية المغربية ،سيساطرني  الرأي ،لكون الشخص الدي يرتكب جناية تحت تأثير الكحول والمخدرات ،يعتبر ظرفا من ظروف التخفيف,حوادث,-2
19205013,حملة رقمية تناهض تزويج الطفلات‎,https://www.hespress.com/%d8%ad%d9%85%d9%84%d8%a9-%d8%b1%d9%82%d9%85%d9%8a%d8%a9-%d8%aa%d9%86%d8%a7%d9%87%d8%b6-%d8%aa%d8%b2%d9%88%d9%8a%d8%ac-%d8%a7%d9%84%d8%b7%d9%81%d9%84%d8%a7%d8%aa-1471005.html,الله يجيب شي قاصرة للزواج على سنة الله ورسوله,عين على السوشل ميديا,-13
19205022,حملة رقمية تناهض تزويج الطفلات‎,https://www.hespress.com/%d8%ad%d9%85%d9%84%d8%a9-%d8%b1%d9%82%d9%85%d9%8a%d8%a9-%d8%aa%d9%86%d8%a7%d9%87%d8%b6-%d8%aa%d8%b2%d9%88%d9%8a%d8%ac-%d8%a7%d9%84%d8%b7%d9%81%d9%84%d8%a7%d8%aa-1471005.html,منع القاصرات من الفساد امام  ابواب المدارس  اولى من منع تزويج القاصرات,عين على السوشل ميديا,5
19205028,حملة رقمية تناهض تزويج الطفلات‎,https://www.hespress.com/%d8%ad%d9%85%d9%84%d8%a9-%d8%b1%d9%82%d9%85%d9%8a%d8%a9-%d8%aa%d9%86%d8%a7%d9%87%d8%b6-%d8%aa%d8%b2%d9%88%d9%8a%d8%ac-%d8%a7%d9%84%d8%b7%d9%81%d9%84%d8%a7%d8%aa-1471005.html,الزواج ما لقاوه حتى العانسات، مابقى عير القاصرات، طبول وحركات من اجل الدعم المادي لا غير,عين على السوشل ميديا,1
19205063,حملة رقمية تناهض تزويج الطفلات‎,https://www.hespress.com/%d8%ad%d9%85%d9%84%d8%a9-%d8%b1%d9%82%d9%85%d9%8a%d8%a9-%d8%aa%d9%86%d8%a7%d9%87%d8%b6-%d8%aa%d8%b2%d9%88%d9%8a%d8%ac-%d8%a7%d9%84%d8%b7%d9%81%d9%84%d8%a7%d8%aa-1471005.html,الفتاة حين تبلغ يجوز لها الزواج وهذا جلي في ديننا لكن من حقها أن تتزوج في بلوغ سن 18 سنة فهؤلاء الجمعيات كل مايتعارض مع الدين تجدهم أول من يطالب به فحتى سن 18 سنة لا تقنعهم لأنهن ضد الزواج لأنه مقدس عندنا كمسلمين فالمقدس عندهم لا مكان له في مجتمعنا.,عين على السوشل ميديا,-1
19205067,حملة رقمية تناهض تزويج الطفلات‎,https://www.hespress.com/%d8%ad%d9%85%d9%84%d8%a9-%d8%b1%d9%82%d9%85%d9%8a%d8%a9-%d8%aa%d9%86%d8%a7%d9%87%d8%b6-%d8%aa%d8%b2%d9%88%d9%8a%d8%ac-%d8%a7%d9%84%d8%b7%d9%81%d9%84%d8%a7%d8%aa-1471005.html,جواج ب القاصرات خاصو يتمنع حيتاش غير الفقراء هوما لي كاي كونو ضحية ديالو، لي ميسرين راه كاي بغيو بناتهم يقراو، للأسف شي متشددين كاي ستغلو الفقر ديال العائلات باش يتجوجو ب القاصرات,عين على السوشل ميديا,6
19205073,حملة رقمية تناهض تزويج الطفلات‎,https://www.hespress.com/%d8%ad%d9%85%d9%84%d8%a9-%d8%b1%d9%82%d9%85%d9%8a%d8%a9-%d8%aa%d9%86%d8%a7%d9%87%d8%b6-%d8%aa%d8%b2%d9%88%d9%8a%d8%ac-%d8%a7%d9%84%d8%b7%d9%81%d9%84%d8%a7%d8%aa-1471005.html,"حملة متجاوزة تحن إلى الألفية السابقة.
الأجيال الجديدة لها انشغالات أخرى غير هذا الموضوع.",عين على السوشل ميديا,-1
19205108,حملة رقمية تناهض تزويج الطفلات‎,https://www.hespress.com/%d8%ad%d9%85%d9%84%d8%a9-%d8%b1%d9%82%d9%85%d9%8a%d8%a9-%d8%aa%d9%86%d8%a7%d9%87%d8%b6-%d8%aa%d8%b2%d9%88%d9%8a%d8%ac-%d8%a7%d9%84%d8%b7%d9%81%d9%84%d8%a7%d8%aa-1471005.html,"مناهضة تزويج الفتيات على سنة الله ورسوله..
ولكن الشطيح والزنى والمجون والانحلال الاخلاقي ماشي موشكيل…
فين غادين بهاد لبلاد   احمادي",عين على السوشل ميديا,-2
19205209,حملة رقمية تناهض تزويج الطفلات‎,https://www.hespress.com/%d8%ad%d9%85%d9%84%d8%a9-%d8%b1%d9%82%d9%85%d9%8a%d8%a9-%d8%aa%d9%86%d8%a7%d9%87%d8%b6-%d8%aa%d8%b2%d9%88%d9%8a%d8%ac-%d8%a7%d9%84%d8%b7%d9%81%d9%84%d8%a7%d8%aa-1471005.html,يجب انشاء فرع لشرطة خصيصا للقاصرين اولاد وبنات يجوب الشوارع والمناطق السياحية لتفادي استغلالهم في الاتجار في المخدرات والجنس كما في دول عديدة هناك شرطة القاصرين,عين على السوشل ميديا,0
19205248,خارجية فرنسا: نتنياهو يتمتع بالحصانة,https://www.hespress.com/%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-%d9%81%d8%b1%d9%86%d8%b3%d8%a7-%d9%86%d8%aa%d9%86%d9%8a%d8%a7%d9%87%d9%88-%d9%8a%d8%aa%d9%85%d8%aa%d8%b9-%d8%a8%d8%a7%d9%84%d8%ad%d8%b5%d8%a7%d9%86%d8%a9-1471514.html,ومع ذلك لن يستطيع زيارة فرنسا. لأن رجال المغرب والجزائر وتونس وأفريقيا الأحرار له بالمرصاد هنالك,خارج الحدود,-8
19205260,خارجية فرنسا: نتنياهو يتمتع بالحصانة,https://www.hespress.com/%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-%d9%81%d8%b1%d9%86%d8%b3%d8%a7-%d9%86%d8%aa%d9%86%d9%8a%d8%a7%d9%87%d9%88-%d9%8a%d8%aa%d9%85%d8%aa%d8%b9-%d8%a8%d8%a7%d9%84%d8%ad%d8%b5%d8%a7%d9%86%d8%a9-1471514.html,أحرار العالم المناهضين للصهيونية العالمية و الاحتلال الصهيوني الغاصب لفلسطين المحتلة كلهم يقين أن مجرم الحرب الإرهابي نتنياهو و من على شاكلته و من يدعم الإرهاب الصهيوني المنظم في الغرب الاستعماري الرأسمالي المنافق ضد الشعب الفلسطيني الأعزل و المقاوم في غزة الصامدة و المحاصرة لن تتم محاكمته رغم صدور مذكرة اعتقاله من طرف الجنائية الدولية,خارج الحدود,0
19205263,خارجية فرنسا: نتنياهو يتمتع بالحصانة,https://www.hespress.com/%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-%d9%81%d8%b1%d9%86%d8%b3%d8%a7-%d9%86%d8%aa%d9%86%d9%8a%d8%a7%d9%87%d9%88-%d9%8a%d8%aa%d9%85%d8%aa%d8%b9-%d8%a8%d8%a7%d9%84%d8%ad%d8%b5%d8%a7%d9%86%d8%a9-1471514.html,وماذا عن الحصانة الربانية . (عند ربكم تختصمون),خارج الحدود,0
19205229,مهرجان تجويد القرآن يكرم الهيلالي,https://www.hespress.com/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%aa%d8%ac%d9%88%d9%8a%d8%af-%d8%a7%d9%84%d9%82%d8%b1%d8%a2%d9%86-%d9%8a%d9%83%d8%b1%d9%85-%d8%a7%d9%84%d9%87%d9%8a%d9%84%d8%a7%d9%84%d9%8a-1471229.html,هذه هي المهرجانات التي نحتاجها لتنمية أبنائنا أخلاقيا و دينيا و علميا بعيدا السوشيال ميديا و مهرجانات الرقص,فن وثقافة,2
19205202,قيادات فلسطينية: الرسالة الملكية تؤكد دور المغرب في الدفاع عن القضية العادلة,https://www.hespress.com/%d9%82%d9%8a%d8%a7%d8%af%d8%a7%d8%aa-%d9%81%d9%84%d8%b3%d8%b7%d9%8a%d9%86%d9%8a%d8%a9-%d8%a7%d9%84%d8%b1%d8%b3%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d9%85%d9%84%d9%83%d9%8a%d8%a9-%d8%aa%d8%b9%d9%83%d8%b3-1471506.html,القضية الفلسطينية هي القضية الثانية للدولة المغربية بعد الوحدة الترابية. حفظ الله مولانا أمير المؤمنين وحامي حمى الملة والدين جلالة الملك محمد السادس.,سياسة,3
19205152,انتقادات لحديقة الحيوانات في البيضاء,https://www.hespress.com/%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d8%af%d8%a7%d8%aa-%d9%84%d8%ad%d8%af%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d8%ad%d9%8a%d9%88%d8%a7%d9%86%d8%a7%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6%d8%a7%d8%a1-1471352.html,100 درهم واش غادي نلقاو ملكة جمال الادغال ديال الغابة را كازا براسها غول,جهات,8
19205185,انتقادات لحديقة الحيوانات في البيضاء,https://www.hespress.com/%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d8%af%d8%a7%d8%aa-%d9%84%d8%ad%d8%af%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d8%ad%d9%8a%d9%88%d8%a7%d9%86%d8%a7%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6%d8%a7%d8%a1-1471352.html,وأين هي الأموال التي تنفقها الجماعة على المهراجانات التافهة،  كان الأولى أن تنفقها على الحديقة عوض تحميل المواطن الفقير تكاليف تسييرها ، الدخول إلى الحديقة يجب أن يكون بثمن رمزي لايتعدى عشرين درهم للكبار وعشرة دراهم للصغار ، نحن نعيش في المغرب وليس في السويد.,جهات,15
19205199,انتقادات لحديقة الحيوانات في البيضاء,https://www.hespress.com/%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d8%af%d8%a7%d8%aa-%d9%84%d8%ad%d8%af%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d8%ad%d9%8a%d9%88%d8%a7%d9%86%d8%a7%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6%d8%a7%d8%a1-1471352.html,المغاربة بغاو كلشي بالمجان،واش ما فكروش بان حديقة الحيوانات تتطلب نقود كثيرة لاكل الحيوانات و تطبيبهم و صيانة الحديقة ووووو، و خصوصا النظافة لان اكيد زوارها سملأونها بالازبال. زائد نفترض انا خلصت 80 درهم باش ندخل،ماشي غادي ندخل ليها يوميا ولا اسبوعيا و لا حتى شهريا، هي تتكون زيارة وحدة فقط ولا  فالعام كاع,جهات,-5
19205204,انتقادات لحديقة الحيوانات في البيضاء,https://www.hespress.com/%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d8%af%d8%a7%d8%aa-%d9%84%d8%ad%d8%af%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d8%ad%d9%8a%d9%88%d8%a7%d9%86%d8%a7%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6%d8%a7%d8%a1-1471352.html,إذا كانت الشركة التي ستدبر هذا المشروع العمومي هي نفسها تملك مشروع خاص وتقدم فيه نفس الخدمات إذن من الطبيعي أن تكون الأثمنة أغلى لكي لا يتناطح العنزان و تشتبك الغزلان,جهات,-2
19205211,انتقادات لحديقة الحيوانات في البيضاء,https://www.hespress.com/%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d8%af%d8%a7%d8%aa-%d9%84%d8%ad%d8%af%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d8%ad%d9%8a%d9%88%d8%a7%d9%86%d8%a7%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6%d8%a7%d8%a1-1471352.html,"السلام
على رءيس المقاطعة و هدا المستشار الكلايبي ان برفضوا هده التعريفة و ان تساهم المقاطعة و لو ب 1٪ في دعم تعريفة الولوج الحديقة لان 80 درهم مبلغ مبالغ فيه كتيرا مع العالم ان الساكنة في العمالة و العملات المجاورة من الطبقة الفقيرة و المتوسطة لان  مقاطعة عين السبع من أغنى الجماعات على المستوى الوطني و دلك لوجود احياء صناعية في شارع الشفشاوني و منطقة عكاشة ناهيك عن معارض السيارات الفارهة في شارع مولاي سليمان دون الحديت عن المطاعم و المقاهي الشاطءية و الاسواق البلدية و جزء من ميناء و ملعب العربي الأولي   يعني توجد مداخيل و ضراءب و رسوم تضخ في ميزانية الجماعة و مع دلك يظهر ان الجماعة تعاني مع المكتب و المجلس الجماعي لا بنية تحتية لا طرق لا فضاءات شوارع ضيقة ازدحام وقت الدروة خصوصا شارع مولاي اسماعيل .",جهات,2
19205221,انتقادات لحديقة الحيوانات في البيضاء,https://www.hespress.com/%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d8%af%d8%a7%d8%aa-%d9%84%d8%ad%d8%af%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d8%ad%d9%8a%d9%88%d8%a7%d9%86%d8%a7%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6%d8%a7%d8%a1-1471352.html,ليست لهم أفكا  للعمال عليها سوى.طباقيية بينا  لمواطنيين لنهب جييوبهم  من 5دراهم إلى 100درهم  يجب تهيأت محلات تجارية ومقاهي وأكشاك لإرادت لموارد المالية .معا.تدكيرات.20للمواطنيين,جهات,1
19205223,انتقادات لحديقة الحيوانات في البيضاء,https://www.hespress.com/%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d8%af%d8%a7%d8%aa-%d9%84%d8%ad%d8%af%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d8%ad%d9%8a%d9%88%d8%a7%d9%86%d8%a7%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6%d8%a7%d8%a1-1471352.html,على المسؤولين على حديقة الحيوانات اعادة النظر في اثمنة ولوج الحديقة لانه مبالغ فيها كثير اد كيف يعقل موضف عادي ابغا ايساري اوليداتو مثلا عندو  2 اولاد او هو او الزوجة بالنسبة له مبلغ خيالي و ادا دخل مرة فانه لم يعد مرة ثانية الى الابد في الدول المتقدمة يكون الثمن رمزي,جهات,1
19205225,انتقادات لحديقة الحيوانات في البيضاء,https://www.hespress.com/%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d8%af%d8%a7%d8%aa-%d9%84%d8%ad%d8%af%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d8%ad%d9%8a%d9%88%d8%a7%d9%86%d8%a7%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6%d8%a7%d8%a1-1471352.html,والله لا مشيت ليها. حديقة الرباط ديت ليها ولادي وتهنييييت، لا علاقة مع حديقة عين الضبع، الهايش مايش فينما مشيت فهاد كازا. كرهتوني فيها، أكبر أمنية عندي نخرج منها,جهات,0
